UID,Cat,Valence,Activation,Dominance,Cat_Type,speaker,group
Ses04F_impro07_M067,neu,4,3,3,1,8,imp
Ses04F_impro07_M068,xxx,4.5,3.5,3,0,8,imp
Ses04F_impro07_M069,xxx,4,3.5,3,0,8,imp
Ses04F_impro07_M070,exc,3.5,2.5,2.5,5,8,imp
Ses04F_impro07_M071,neu,3,3,3.5,1,8,imp
Ses04F_impro07_M072,neu,3,2,3.5,1,8,imp
Ses04F_impro07_M073,neu,4,2.5,3,1,8,imp
Ses04F_impro07_M074,xxx,3.5,3,3.5,0,8,imp
Ses04F_impro07_M075,xxx,3.5,3,3.5,0,8,imp
Ses04F_impro07_M076,neu,3.5,3,2.5,1,8,imp
Ses04F_impro07_M077,neu,3.5,2.5,3.5,1,8,imp
Ses04F_impro07_M078,xxx,3.5,4,3,0,8,imp
Ses04F_impro07_M079,neu,3.5,3,3.5,1,8,imp
Ses04F_impro07_M080,neu,3.5,3,3.5,1,8,imp
Ses04F_impro07_M081,xxx,3,3.5,4,0,8,imp
Ses04F_impro07_M082,neu,3,3,2.5,1,8,imp
Ses04F_impro07_M083,xxx,2.5,3.5,3.5,0,8,imp
Ses04F_impro07_M084,xxx,2.5,3,3.5,0,8,imp
Ses04F_impro07_M085,xxx,3.5,2.5,3,0,8,imp
Ses04F_impro07_M086,xxx,3.5,2.5,3,0,8,imp
Ses04F_impro08_F000,hap,4,3,2.5,2,7,imp
Ses04F_impro08_F001,neu,4,2.5,2.5,1,7,imp
Ses04F_impro08_F002,neu,3,2.5,2.5,1,7,imp
Ses04F_impro08_F003,fru,2.5,2.5,2.5,9,7,imp
Ses04F_impro08_F004,neu,3,2.5,2.5,1,7,imp
Ses04F_impro08_F005,neu,3.5,2.5,2.5,1,7,imp
Ses04F_impro08_F006,neu,3.5,2.5,2,1,7,imp
Ses04F_impro08_F007,fru,3.5,2.5,2.5,9,7,imp
Ses04F_impro08_F008,neu,4,2.5,2.5,1,7,imp
Ses04F_impro08_F009,neu,4,3,2.5,1,7,imp
Ses04F_impro08_F010,fru,3,3,3,9,7,imp
Ses04F_impro08_F011,xxx,3,3,2.5,0,7,imp
Ses04F_impro08_F012,fru,3,2.5,3.5,9,7,imp
Ses04F_impro08_F013,fru,3.5,2.5,3.5,9,7,imp
Ses04F_impro08_F014,fru,3.5,2.5,3,9,7,imp
Ses04F_impro08_F015,fru,3,3,2.5,9,7,imp
Ses04F_impro08_F016,xxx,4,3.5,2.5,0,7,imp
Ses04F_impro08_F017,fru,3.5,3,2.5,9,7,imp
Ses04F_impro08_F018,fru,3,3.5,3,9,7,imp
Ses04F_impro08_F019,fru,3.5,2.5,2.5,9,7,imp
Ses04F_impro08_F020,fru,3.5,3.5,3.5,9,7,imp
Ses04F_impro08_F021,xxx,3.5,3,3,0,7,imp
Ses04F_impro08_F022,xxx,3.5,3.5,2.5,0,7,imp
Ses04F_impro08_F023,ang,4,3.5,3,3,7,imp
Ses04F_impro08_F024,fru,4,2.5,2.5,9,7,imp
Ses04F_impro08_F025,fru,4,3,3,9,7,imp
Ses04F_impro08_M000,fru,2.5,2.5,3,9,8,imp
Ses04F_impro08_M001,neu,2.5,2,3,1,8,imp
Ses04F_impro08_M002,fru,2.5,2,3,9,8,imp
Ses04F_impro08_M003,fru,2.5,2.5,3.5,9,8,imp
Ses04F_impro08_M004,xxx,2.5,3,3.5,0,8,imp
Ses04F_impro08_M005,fru,2.5,3,3,9,8,imp
Ses04F_impro08_M006,xxx,2.5,2.5,3,0,8,imp
Ses04F_impro08_M007,fru,2.5,3,3.5,9,8,imp
Ses04F_impro08_M008,fru,2.5,3,3,9,8,imp
Ses04F_impro08_M009,xxx,2.5,2.5,3.5,0,8,imp
Ses04F_impro08_M010,xxx,2.5,2.5,3.5,0,8,imp
Ses04F_impro08_M011,xxx,2.5,3,3.5,0,8,imp
Ses04F_impro08_M012,neu,2.5,2.5,2.5,1,8,imp
Ses04F_impro08_M013,ang,2,4,4,3,8,imp
Ses04F_impro08_M014,ang,2,4.5,4,3,8,imp
Ses04F_impro08_M015,ang,2,4.5,3.5,3,8,imp
Ses04F_impro08_M016,ang,2,4.5,4.5,3,8,imp
Ses04F_impro08_M017,ang,2,3.5,4.5,3,8,imp
Ses04F_impro08_M018,ang,2.5,3.5,4.5,3,8,imp
Ses04F_impro08_M019,ang,2.5,4,4.5,3,8,imp
Ses04F_impro08_M020,fru,2,2,3.5,9,8,imp
Ses04F_impro08_M021,xxx,2.5,2.5,3.5,0,8,imp
Ses04F_impro08_M022,ang,2,3,4,3,8,imp
Ses04F_impro08_M023,ang,1.5,4,4.5,3,8,imp
Ses04F_impro08_M024,ang,2,4,4,3,8,imp
Ses04F_impro08_M025,fru,2,2.5,3,9,8,imp
Ses04F_impro08_M026,fru,2.5,2,3,9,8,imp
Ses04F_impro08_M027,fru,2,2.5,3,9,8,imp
Ses04F_impro08_M028,fru,2.5,3,3,9,8,imp
Ses04F_impro08_M029,fru,2,3,3,9,8,imp
Ses04F_impro08_M030,fru,2.5,3,3,9,8,imp
Ses04F_impro08_M031,xxx,2.5,2.5,3,0,8,imp
Ses04F_script01_1_F000,xxx,2,2.5,3.5,0,7,scr
Ses04F_script01_1_F001,sur,2,3.5,3.5,6,7,scr
Ses04F_script01_1_F002,xxx,2,3,3,0,7,scr
Ses04F_script01_1_F003,xxx,2.5,2.5,3.5,0,7,scr
Ses04F_script01_1_F004,sad,2.5,2.5,3,4,7,scr
Ses04F_script01_1_F005,xxx,2,2.5,3,0,7,scr
Ses04F_script01_1_F006,fru,1.5,2.5,4.5,9,7,scr
Ses04F_script01_1_F007,xxx,2,3,4,0,7,scr
Ses04F_script01_1_F008,xxx,2,3,4,0,7,scr
Ses04F_script01_1_F009,sur,2,2.5,2.5,6,7,scr
Ses04F_script01_1_F010,xxx,2,3,3.5,0,7,scr
Ses04F_script01_1_F011,ang,2,2.5,4.5,3,7,scr
Ses04F_script01_1_F012,ang,2,3.5,4.5,3,7,scr
Ses04F_script01_1_F013,ang,1.5,3.5,4,3,7,scr
Ses04F_script01_1_F014,ang,1.5,4.5,4.5,3,7,scr
Ses04F_script01_1_F015,ang,1.5,4,4.5,3,7,scr
Ses04F_script01_1_F016,xxx,3,3,2.5,0,7,scr
Ses04F_script01_1_F017,xxx,2,3.5,3.5,0,7,scr
Ses04F_script01_1_F018,neu,3,2,2.5,1,7,scr
Ses04F_script01_1_F019,ang,2,4,4,3,7,scr
Ses04F_script01_1_F020,xxx,2.5,3.5,3.5,0,7,scr
Ses04F_script01_1_F021,fru,2,4,4,9,7,scr
Ses04F_script01_1_F022,ang,2,3,4.5,3,7,scr
Ses04F_script01_1_F023,ang,1.5,3.5,4.5,3,7,scr
Ses04F_script01_1_F024,ang,1.5,3.5,5,3,7,scr
Ses04F_script01_1_F025,neu,3.5,2.5,3.5,1,7,scr
Ses04F_script01_1_F026,xxx,2.5,3,3.5,0,7,scr
Ses04F_script01_1_F027,fru,2,4,4.5,9,7,scr
Ses04F_script01_1_F028,fru,2.5,3.5,3.5,9,7,scr
Ses04F_script01_1_F029,ang,2,3,4,3,7,scr
Ses04F_script01_1_F030,ang,1,4.5,4.5,3,7,scr
Ses04F_script01_1_F031,fru,2,4,4,9,7,scr
Ses04F_script01_1_F032,ang,1.5,3.5,4.5,3,7,scr
Ses04F_script01_1_F033,xxx,2,3.5,3,0,7,scr
Ses04F_script01_1_F034,xxx,2.5,3.5,4,0,7,scr
Ses04F_script01_1_F035,ang,2,3.5,3.5,3,7,scr
Ses04F_script01_1_F036,ang,1.5,4,4.5,3,7,scr
Ses04F_script01_1_F037,ang,1.5,4,4,3,7,scr
Ses04F_script01_1_F038,fru,2,3.5,4,9,7,scr
Ses04F_script01_1_F039,xxx,1.5,3.5,3.5,0,7,scr
Ses04F_script01_1_F040,ang,2.5,3,4,3,7,scr
Ses04F_script01_1_F041,ang,2,4.5,4,3,7,scr
Ses04F_script01_1_F042,ang,2,3.5,4.5,3,7,scr
Ses04F_script01_1_F043,xxx,1.5,3,3.5,0,7,scr
Ses04F_script01_1_F044,ang,3,3.5,3.5,3,7,scr
Ses04F_script01_1_M000,neu,3,2.5,3.5,1,8,scr
Ses04F_script01_1_M001,xxx,3,3,3.5,0,8,scr
Ses04F_script01_1_M002,xxx,2.5,2.5,3.5,0,8,scr
Ses04F_script01_1_M003,xxx,2,2,3.5,0,8,scr
Ses04F_script01_1_M004,sad,3,2.5,3,4,8,scr
Ses04F_script01_1_M005,sad,2,3,3,4,8,scr
Ses04F_script01_1_M006,xxx,2.5,2.5,2.5,0,8,scr
Ses04F_script01_1_M007,fru,2.5,3.5,4,9,8,scr
Ses04F_script01_1_M008,fru,2,3.5,3.5,9,8,scr
Ses04F_script01_1_M009,ang,1.5,3.5,4,3,8,scr
Ses04F_script01_1_M010,ang,2.5,3.5,4,3,8,scr
Ses04F_script01_1_M011,xxx,2.5,3,4,0,8,scr
Ses04F_script01_1_M012,ang,2.5,3.5,4.5,3,8,scr
Ses04F_script01_1_M013,ang,1.5,4,4.5,3,8,scr
Ses04F_script01_1_M014,fru,2.5,3,3.5,9,8,scr
Ses04F_script01_1_M015,fru,2,4,4,9,8,scr
Ses04F_script01_1_M016,neu,3,3.5,4,1,8,scr
Ses04F_script01_1_M017,neu,3,2.5,3.5,1,8,scr
Ses04F_script01_1_M018,fru,1.5,3,4.5,9,8,scr
Ses04F_script01_1_M019,fru,2,3.5,3.5,9,8,scr
Ses04F_script01_1_M020,ang,2,3.5,4.5,3,8,scr
Ses04F_script01_1_M021,ang,1.5,4,4,3,8,scr
Ses04F_script01_1_M022,ang,2,3,3.5,3,8,scr
Ses04F_script01_1_M023,fru,2,2.5,4.5,9,8,scr
Ses04F_script01_1_M024,fru,2,2,4.5,9,8,scr
Ses04F_script01_1_M025,ang,1.5,3.5,4,3,8,scr
Ses04F_script01_1_M026,sad,2.5,2,3,4,8,scr
Ses04F_script01_1_M027,fru,1.5,3,4.5,9,8,scr
Ses04F_script01_1_M028,ang,2,4,4,3,8,scr
Ses04F_script01_1_M029,ang,2,4,4,3,8,scr
Ses04F_script01_1_M030,ang,1.5,3.5,4.5,3,8,scr
Ses04F_script01_1_M031,xxx,2,2,3,0,8,scr
Ses04F_script01_1_M032,sad,2.5,2.5,3.5,4,8,scr
Ses04F_script01_1_M033,xxx,2.5,2.5,3,0,8,scr
Ses04F_script01_1_M034,ang,1.5,3.5,4,3,8,scr
Ses04F_script01_1_M035,fru,2.5,3,4.5,9,8,scr
Ses04F_script01_1_M036,xxx,3,2.5,3.5,0,8,scr
Ses04F_script01_1_M037,xxx,2,2.5,4,0,8,scr
Ses04F_script01_1_M038,ang,2.5,4,4,3,8,scr
Ses04F_script01_1_M039,fru,1.5,3,4.5,9,8,scr
Ses04F_script01_1_M040,fru,2,3,5,9,8,scr
Ses04F_script01_1_M041,xxx,2.5,2,3.5,0,8,scr
Ses04F_script01_1_M042,fru,2.5,2.5,3.5,9,8,scr
Ses04F_script01_1_M043,fru,1.5,3.5,4.5,9,8,scr
Ses04F_script01_1_M044,xxx,2.5,2,3.5,0,8,scr
Ses04F_script01_1_M045,xxx,2.5,3,3.5,0,8,scr
Ses04F_script01_2_F000,ang,2.5,3,3.5,3,7,scr
Ses04F_script01_2_F001,ang,2.5,3.5,3.5,3,7,scr
Ses04F_script01_2_F002,fru,2.5,3.5,3.5,9,7,scr
Ses04F_script01_2_F003,xxx,2,3,3.5,0,7,scr
Ses04F_script01_2_F004,xxx,2.5,2.5,3.5,0,7,scr
Ses04F_script01_2_F005,ang,2,3.5,4.5,3,7,scr
Ses04F_script01_2_F006,ang,2,3.5,3,3,7,scr
Ses04F_script01_2_F007,ang,2,3.5,4.5,3,7,scr
Ses04F_script01_2_F008,ang,2,4,4,3,7,scr
Ses04F_script01_2_F009,ang,2.5,3.5,3.5,3,7,scr
Ses04F_script01_2_F010,ang,2.5,3.5,4,3,7,scr
Ses04F_script01_2_F011,fru,2.5,3.5,4,9,7,scr
Ses04F_script01_2_F012,fru,2,3.5,4.5,9,7,scr
Ses04F_script01_2_F013,xxx,2,4.5,4.5,0,7,scr
Ses04F_script01_2_F014,fru,1,4.5,4.5,9,7,scr
Ses04F_script01_2_F015,xxx,1,4,4.5,0,7,scr
Ses04F_script01_2_F016,ang,1,4.5,5,3,7,scr
Ses04F_script01_2_F017,fru,1.5,3.5,4,9,7,scr
Ses04F_script01_2_F018,fru,2,4.5,4,9,7,scr
Ses04F_script01_2_F019,fru,1.5,3.5,4,9,7,scr
Ses04F_script01_2_F020,fru,1.5,3.5,4,9,7,scr
Ses04F_script01_2_F021,fru,1.5,3.5,2,9,7,scr
Ses04F_script01_2_M000,neu,3,3,2.5,1,8,scr
Ses04F_script01_2_M001,neu,3,2.5,2.5,1,8,scr
Ses04F_script01_2_M002,xxx,2.5,3,3.5,0,8,scr
Ses04F_script01_2_M003,xxx,2.5,3.5,3.5,0,8,scr
Ses04F_script01_2_M004,neu,2.5,2.5,2.5,1,8,scr
Ses04F_script01_2_M005,xxx,3,3,2.5,0,8,scr
Ses04F_script01_2_M006,fru,2.5,3.5,2.5,9,8,scr
Ses04F_script01_2_M007,neu,3,3,1.5,1,8,scr
Ses04F_script01_2_M008,neu,2.5,3,3,1,8,scr
Ses04F_script01_2_M009,fru,2,3.5,3,9,8,scr
Ses04F_script01_2_M010,fru,2.5,2.5,3,9,8,scr
Ses04F_script01_2_M011,fru,2,3.5,2.5,9,8,scr
Ses04F_script01_2_M012,fru,2,3.5,3.5,9,8,scr
Ses04F_script01_2_M013,fru,3,3,3,9,8,scr
Ses04F_script01_2_M014,fru,3,3,3.5,9,8,scr
Ses04F_script01_2_M015,fru,2.5,3,4.5,9,8,scr
Ses04F_script01_2_M016,fru,2,3.5,3,9,8,scr
Ses04F_script01_2_M017,ang,1.5,4,4,3,8,scr
Ses04F_script01_2_M018,fru,1.5,3.5,3.5,9,8,scr
Ses04F_script01_3_F000,xxx,4,2.5,3.5,0,7,scr
Ses04F_script01_3_F001,xxx,4,3.5,3.5,0,7,scr
Ses04F_script01_3_F002,xxx,4,3,3.5,0,7,scr
Ses04F_script01_3_F003,xxx,2.5,3,3.5,0,7,scr
Ses04F_script01_3_F004,xxx,3,2.5,3.5,0,7,scr
Ses04F_script01_3_F005,xxx,2,3.5,3,0,7,scr
Ses04F_script01_3_F006,xxx,2,3.5,4,0,7,scr
Ses04F_script01_3_F007,xxx,4,2.5,4,0,7,scr
Ses04F_script01_3_F008,xxx,2.5,2.5,3.5,0,7,scr
Ses04F_script01_3_F009,hap,4,2.5,3.5,2,7,scr
Ses04F_script01_3_F010,hap,3.5,3.5,4,2,7,scr
Ses04F_script01_3_F011,xxx,3,2.5,3.5,0,7,scr
Ses04F_script01_3_F012,hap,3.5,3.5,2.5,2,7,scr
Ses04F_script01_3_F013,hap,4,3,3.5,2,7,scr
Ses04F_script01_3_F014,hap,4.5,4,4,2,7,scr
Ses04F_script01_3_F015,hap,4.5,4,4.5,2,7,scr
Ses04F_script01_3_F016,xxx,3,2,3.5,0,7,scr
Ses04F_script01_3_F017,xxx,3,3,4.5,0,7,scr
Ses04F_script01_3_F018,xxx,2,2.5,3,0,7,scr
Ses04F_script01_3_F019,xxx,2.5,2.5,3.5,0,7,scr
Ses04F_script01_3_F020,xxx,2,3.5,4,0,7,scr
Ses04F_script01_3_F021,xxx,2.5,2.5,4,0,7,scr
Ses04F_script01_3_F022,xxx,2,3,3.5,0,7,scr
Ses04F_script01_3_F023,neu,3,3,3,1,7,scr
Ses04F_script01_3_F024,sad,2,2,2.5,4,7,scr
Ses04F_script01_3_F025,xxx,2,2.5,3.5,0,7,scr
Ses04F_script01_3_F026,xxx,2.5,2.5,3,0,7,scr
Ses04F_script01_3_F027,xxx,2,3.5,4.5,0,7,scr
Ses04F_script01_3_F028,xxx,3,4,4.5,0,7,scr
Ses04F_script01_3_F029,xxx,3.5,4,4.5,0,7,scr
Ses04F_script01_3_F030,hap,4.5,3.5,4,2,7,scr
Ses04F_script01_3_M000,xxx,3,3,3,0,8,scr
Ses04F_script01_3_M001,xxx,3,2.5,2.5,0,8,scr
Ses04F_script01_3_M002,xxx,2.5,3,2.5,0,8,scr
Ses04F_script01_3_M003,xxx,2.5,3,3,0,8,scr
Ses04F_script01_3_M004,ang,2,3,3,3,8,scr
Ses04F_script01_3_M005,xxx,2.5,3,3.5,0,8,scr
Ses04F_script01_3_M006,xxx,2.5,2,3,0,8,scr
Ses04F_script01_3_M007,xxx,3,2.5,2,0,8,scr
Ses04F_script01_3_M008,neu,3,2.5,3.5,1,8,scr
Ses04F_script01_3_M009,hap,3.5,3,4.5,2,8,scr
Ses04F_script01_3_M010,hap,3,3,4,2,8,scr
Ses04F_script01_3_M011,hap,2.5,3.5,3,2,8,scr
Ses04F_script01_3_M012,xxx,2,2.5,3.5,0,8,scr
Ses04F_script01_3_M013,xxx,2.5,4,4,0,8,scr
Ses04F_script01_3_M014,neu,2.5,2.5,3.5,1,8,scr
Ses04F_script01_3_M015,xxx,2.5,2.5,3,0,8,scr
Ses04F_script01_3_M016,xxx,2.5,3,3,0,8,scr
Ses04F_script01_3_M017,xxx,3,3,3,0,8,scr
Ses04F_script01_3_M018,hap,3.5,3,4,2,8,scr
Ses04F_script01_3_M019,hap,4.5,3,4,2,8,scr
Ses04F_script01_3_M020,hap,3.5,2.5,4,2,8,scr
Ses04F_script01_3_M021,xxx,2,3.5,3.5,0,8,scr
Ses04F_script01_3_M022,xxx,3,2,3,0,8,scr
Ses04F_script01_3_M023,sad,2.5,2.5,3,4,8,scr
Ses04F_script01_3_M024,sad,2.5,2,2.5,4,8,scr
Ses04F_script01_3_M025,fru,2,2.5,3.5,9,8,scr
Ses04F_script01_3_M026,sad,2.5,2.5,3,4,8,scr
Ses04F_script01_3_M027,sad,3,3,3,4,8,scr
Ses04F_script01_3_M028,sad,2.5,2,3,4,8,scr
Ses04F_script01_3_M029,sad,2.5,3,3.5,4,8,scr
Ses04F_script01_3_M030,sad,3,2,3.5,4,8,scr
Ses04F_script01_3_M031,sad,2.5,2.5,4,4,8,scr
Ses04F_script01_3_M032,sad,3,3,4,4,8,scr
Ses04F_script01_3_M033,sad,2,3,4.5,4,8,scr
Ses04F_script01_3_M034,sad,2.5,3,4,4,8,scr
Ses04F_script01_3_M035,sad,3,3,4,4,8,scr
Ses04F_script01_3_M036,sad,2.5,3,4,4,8,scr
Ses04F_script01_3_M037,xxx,2.5,3,4.5,0,8,scr
Ses04F_script01_3_M038,xxx,2.5,3.5,4,0,8,scr
Ses04F_script01_3_M039,sad,2,3,4,4,8,scr
Ses04F_script01_3_M040,sad,2,2.5,4,4,8,scr
Ses04F_script01_3_M041,sad,2.5,2.5,4,4,8,scr
Ses04F_script01_3_M042,xxx,2.5,3,4,0,8,scr
Ses04F_script01_3_M043,sad,2.5,3,4,4,8,scr
Ses04F_script01_3_M044,sad,2.5,3,4.5,4,8,scr
Ses04F_script01_3_M045,sad,2.5,2,3.5,4,8,scr
Ses04F_script01_3_M046,xxx,3,2.5,3.5,0,8,scr
Ses04F_script01_3_M047,hap,4,2.5,3.5,2,8,scr
Ses04F_script02_1_F000,neu,3,2,1.5,1,7,scr
Ses04F_script02_1_F001,xxx,3,2.5,2.5,0,7,scr
Ses04F_script02_1_F002,fru,2,2.5,3,9,7,scr
Ses04F_script02_1_F003,xxx,2,2.5,3,0,7,scr
Ses04F_script02_1_F004,xxx,2,3,3.5,0,7,scr
Ses04F_script02_1_F005,xxx,3,2,1.5,0,7,scr
Ses04F_script02_1_F006,xxx,2,2.5,2.5,0,7,scr
Ses04F_script02_1_F007,ang,2,3,2.5,3,7,scr
Ses04F_script02_1_F008,ang,2,3,3,3,7,scr
Ses04F_script02_1_F009,fru,2.5,2.5,3,9,7,scr
Ses04F_script02_1_F010,fru,2,3,3,9,7,scr
Ses04F_script02_1_F011,fru,2.5,3.5,3,9,7,scr
Ses04F_script02_1_F012,ang,2,3.5,3.5,3,7,scr
Ses04F_script02_1_F013,ang,1.5,4,3.5,3,7,scr
Ses04F_script02_1_F014,ang,2,3.5,3.5,3,7,scr
Ses04F_script02_1_F015,fru,2,2.5,2.5,9,7,scr
Ses04F_script02_1_F016,ang,2,2.5,2.5,3,7,scr
Ses04F_script02_1_F017,ang,2,2.5,3,3,7,scr
Ses04F_script02_1_F018,xxx,2,4,3.5,0,7,scr
Ses04F_script02_1_F019,ang,2,3,3,3,7,scr
Ses04F_script02_1_F020,fru,3,2,2.5,9,7,scr
Ses04F_script02_1_F021,ang,2.5,2,2.5,3,7,scr
Ses04F_script02_1_F022,ang,2,3.5,3.5,3,7,scr
Ses04F_script02_1_M000,hap,3.5,2.5,3,2,8,scr
Ses04F_script02_1_M001,xxx,3.5,2.5,3,0,8,scr
Ses04F_script02_1_M002,exc,3.5,3.5,3,5,8,scr
Ses04F_script02_1_M003,xxx,3,2.5,3,0,8,scr
Ses04F_script02_1_M004,fru,2.5,3,3,9,8,scr
Ses04F_script02_1_M005,fru,3,2.5,2.5,9,8,scr
Ses04F_script02_1_M006,sur,2.5,2.5,2.5,6,8,scr
Ses04F_script02_1_M007,fru,2.5,3,2,9,8,scr
Ses04F_script02_1_M008,fru,2.5,3.5,3,9,8,scr
Ses04F_script02_1_M009,exc,3,3,2.5,5,8,scr
Ses04F_script02_1_M010,neu,2.5,2.5,2.5,1,8,scr
Ses04F_script02_1_M011,hap,3,2.5,3,2,8,scr
Ses04F_script02_1_M012,xxx,2.5,2,2.5,0,8,scr
Ses04F_script02_1_M013,xxx,3.5,3,2.5,0,8,scr
Ses04F_script02_1_M014,xxx,3,2.5,2,0,8,scr
Ses04F_script02_1_M015,fru,2.5,3,3.5,9,8,scr
Ses04F_script02_1_M016,fru,2,3,3,9,8,scr
Ses04F_script02_1_M017,neu,2.5,2.5,2.5,1,8,scr
Ses04F_script02_1_M018,fru,2,3.5,3.5,9,8,scr
Ses04F_script02_1_M019,xxx,2,3.5,2.5,0,8,scr
Ses04F_script02_1_M020,fru,2.5,4,3.5,9,8,scr
Ses04F_script02_1_M021,exc,2,3.5,3,5,8,scr
Ses04F_script02_1_M022,fru,2.5,3.5,3,9,8,scr
Ses04F_script02_1_M023,exc,3,3.5,3,5,8,scr
Ses04F_script02_1_M024,fru,2.5,2.5,2,9,8,scr
Ses04F_script02_1_M025,fru,3,3,2.5,9,8,scr
Ses04F_script02_1_M026,exc,2.5,3,3,5,8,scr
Ses04F_script02_1_M027,fru,3,3.5,3.5,9,8,scr
Ses04F_script02_1_M028,sur,2.5,3.5,3,6,8,scr
Ses04F_script02_1_M029,fru,2,3.5,3,9,8,scr
Ses04F_script02_1_M030,fru,3,2.5,3,9,8,scr
Ses04F_script02_1_M031,ang,2,3,4,3,8,scr
Ses04F_script02_1_M032,exc,2.5,3.5,3.5,5,8,scr
Ses04F_script02_1_M033,exc,3,2.5,2.5,5,8,scr
Ses04F_script02_1_M034,exc,3.5,3,3,5,8,scr
Ses04F_script02_1_M035,exc,3,3.5,3,5,8,scr
Ses04F_script02_1_M036,exc,3,3.5,3,5,8,scr
Ses04F_script02_1_M037,exc,2.5,4,3.5,5,8,scr
Ses04F_script02_1_M038,exc,3,3,3.5,5,8,scr
Ses04F_script02_1_M039,exc,4,3,3,5,8,scr
Ses04F_script02_1_M040,exc,4,3.5,2.5,5,8,scr
Ses04F_script02_1_M041,xxx,3.5,2.5,2.5,0,8,scr
Ses04F_script02_1_M042,xxx,2.5,3,2.5,0,8,scr
Ses04F_script02_2_F000,xxx,2,2.5,3,0,7,scr
Ses04F_script02_2_F001,xxx,2,3,3.5,0,7,scr
Ses04F_script02_2_F002,ang,1.5,4.5,4,3,7,scr
Ses04F_script02_2_F003,xxx,2,4.5,4,0,7,scr
Ses04F_script02_2_F004,xxx,2,3.5,4,0,7,scr
Ses04F_script02_2_F005,ang,1,4.5,5,3,7,scr
Ses04F_script02_2_F006,ang,2,4.5,4,3,7,scr
Ses04F_script02_2_F007,ang,1.5,4.5,4.5,3,7,scr
Ses04F_script02_2_F008,neu,2.5,2,2,1,7,scr
Ses04F_script02_2_F009,ang,1.5,4.5,4.5,3,7,scr
Ses04F_script02_2_F010,ang,1.5,4.5,4.5,3,7,scr
Ses04F_script02_2_F011,ang,1.5,4.5,4.5,3,7,scr
Ses04F_script02_2_F012,xxx,1.5,4,4.5,0,7,scr
Ses04F_script02_2_F013,xxx,1,5,5,0,7,scr
Ses04F_script02_2_F014,ang,1,4.5,5,3,7,scr
Ses04F_script02_2_F015,fru,2,3,3,9,7,scr
Ses04F_script02_2_F016,fru,2,4.5,4.5,9,7,scr
Ses04F_script02_2_F017,xxx,1,3.5,4,0,7,scr
Ses04F_script02_2_F018,xxx,2,3.5,4,0,7,scr
Ses04F_script02_2_F019,sad,4,4,3.5,4,7,scr
Ses04F_script02_2_F020,sad,4,3.5,4,4,7,scr
Ses04F_script02_2_F021,sad,4,4,4,4,7,scr
Ses04F_script02_2_F022,sad,3,4,4,4,7,scr
Ses04F_script02_2_F023,sad,4,4,3,4,7,scr
Ses04F_script02_2_F024,sad,2,2.5,2.5,4,7,scr
Ses04F_script02_2_F025,neu,2,2,2.5,1,7,scr
Ses04F_script02_2_F026,sad,2.5,2.5,3,4,7,scr
Ses04F_script02_2_F027,fru,1.5,3,3.5,9,7,scr
Ses04F_script02_2_F028,fru,2,2.5,3,9,7,scr
Ses04F_script02_2_F029,fru,2,3,3.5,9,7,scr
Ses04F_script02_2_F030,fru,1.5,3.5,4.5,9,7,scr
Ses04F_script02_2_F031,ang,1.5,4,4.5,3,7,scr
Ses04F_script02_2_F032,xxx,1,4,4.5,0,7,scr
Ses04F_script02_2_F033,ang,1.5,4.5,4.5,3,7,scr
Ses04F_script02_2_F034,ang,1.5,4.5,4.5,3,7,scr
Ses04F_script02_2_F035,xxx,1.5,3.5,3,0,7,scr
Ses04F_script02_2_F036,xxx,1,4,4,0,7,scr
Ses04F_script02_2_F037,sad,1.5,3.5,3,4,7,scr
Ses04F_script02_2_F038,fru,2,2.5,4,9,7,scr
Ses04F_script02_2_F039,fru,1.5,3,3,9,7,scr
Ses04F_script02_2_F040,fru,2,3.5,3,9,7,scr
Ses04F_script02_2_F041,sad,2,4,3,4,7,scr
Ses04F_script02_2_F042,xxx,3.5,3,3.5,0,7,scr
Ses04F_script02_2_F043,hap,4,3,3,2,7,scr
Ses04F_script02_2_F044,hap,4.5,3,3,2,7,scr
Ses04F_script02_2_F045,hap,4,3.5,3,2,7,scr
Ses04F_script02_2_F046,hap,4,3,3.5,2,7,scr
Ses04F_script02_2_F047,xxx,4,2,2.5,0,7,scr
Ses04F_script02_2_M000,neu,3,3,3,1,8,scr
Ses04F_script02_2_M001,xxx,2.5,3,3,0,8,scr
Ses04F_script02_2_M002,xxx,1.5,3.5,3.5,0,8,scr
Ses04F_script02_2_M003,xxx,2,3.5,3.5,0,8,scr
Ses04F_script02_2_M004,xxx,3.5,2.5,1.5,0,8,scr
Ses04F_script02_2_M005,xxx,3,2.5,3,0,8,scr
Ses04F_script02_2_M006,fru,2,3.5,4,9,8,scr
Ses04F_script02_2_M007,fru,1.5,4.5,4,9,8,scr
Ses04F_script02_2_M008,fru,3,3,2.5,9,8,scr
Ses04F_script02_2_M009,xxx,2,4,4,0,8,scr
Ses04F_script02_2_M010,fru,2.5,3,2.5,9,8,scr
Ses04F_script02_2_M011,fru,2,3.5,3,9,8,scr
Ses04F_script02_2_M012,fru,3,3,3.5,9,8,scr
Ses04F_script02_2_M013,fru,2.5,3,2,9,8,scr
Ses04F_script02_2_M014,fru,2.5,3.5,3.5,9,8,scr
Ses04F_script02_2_M015,fru,2.5,2.5,3,9,8,scr
