,id,emotion_v,emotion_a,emotion_d,label,Cat_L1,Cat_L2,Cat_L3,Cat_Spk,Dim_L1_val,Dim_L1_act,Dim_L1_dim,Dim_L2_val,Dim_L2_act,Dim_L2_dim,Dim_Spk_val,Dim_Spk_act,Dim_Spk_dim
5207,Ses01M_script03_2_M023,2.0,4.5,4.5,ang,Anger,Anger,Anger,-1,2,4,4,2,5,5,-1,-1,-1
5208,Ses01M_script03_2_M024,2.0,4.0,4.5,ang,Frustration,Anger,Anger,-1,2,4,4,2,4,5,-1,-1,-1
5209,Ses01M_script03_2_M025,2.0,3.0,4.5,ang,Frustration,Anger,Anger,-1,2,3,4,2,3,5,-1,-1,-1
5210,Ses01M_script03_2_M026,2.0,4.0,4.5,ang,Anger,Anger,Anger,-1,2,4,4,2,4,5,-1,-1,-1
5211,Ses01M_script03_2_M027,1.5,3.5,5.0,ang,Anger,Anger,Anger,-1,2,2,5,1,5,5,-1,-1,-1
5212,Ses01M_script03_2_M028,1.0,4.0,4.5,ang,Anger,Anger,Anger,-1,1,3,4,1,5,5,-1,-1,-1
5213,Ses01M_script03_2_M029,1.0,4.5,5.0,ang,Anger,Anger,Anger,-1,1,4,5,1,5,5,-1,-1,-1
5214,Ses01M_script03_2_M030,2.0,3.5,4.5,ang,Anger,Anger,Anger,-1,2,3,4,2,4,5,-1,-1,-1
5215,Ses01M_script03_2_M031,2.0,4.5,4.5,ang,Anger,Anger,Anger,-1,2,4,4,2,5,5,-1,-1,-1
5216,Ses01M_script03_2_M032,2.5,3.0,3.5,ang,Anger,Anger,Anger,-1,3,3,3,2,3,4,-1,-1,-1
5217,Ses01M_script03_2_M033,2.0,3.5,4.5,ang,Anger,Anger,Anger,-1,2,3,4,2,4,5,-1,-1,-1
5218,Ses01M_script03_2_M034,2.0,2.5,3.0,ang,Anger,Neutral,Anger,-1,2,2,3,2,3,3,-1,-1,-1
5219,Ses01M_script03_2_M035,3.0,3.5,3.0,ang,Anger,Anger,Anger,-1,3,3,3,3,4,3,-1,-1,-1
5220,Ses01M_script03_2_M036,2.0,3.0,3.5,ang,Anger,Anger,Anger,-1,2,3,4,2,3,3,-1,-1,-1
5221,Ses01M_script03_2_M037,2.0,3.0,4.5,ang,Fear,Anger,Anger,-1,2,3,4,2,3,5,-1,-1,-1
5222,Ses01M_script03_2_M038,1.5,4.0,4.5,ang,Anger,Anger,Anger,-1,2,3,4,1,5,5,-1,-1,-1
5223,Ses01M_script03_2_M039,3.0,3.5,3.5,ang,Frustration,Anger,Anger,-1,2,3,3,4,4,4,-1,-1,-1
5224,Ses01M_script03_2_M040,1.0,4.5,4.5,ang,Anger,Anger,Anger,-1,1,4,4,1,5,5,-1,-1,-1
5225,Ses01M_script03_2_M041,2.0,2.5,4.0,ang,Anger,Anger,Anger,-1,3,2,3,1,3,5,-1,-1,-1
5226,Ses01M_script03_2_M042,2.0,2.5,3.5,ang,Anger,Anger,Anger,-1,2,2,3,2,3,4,-1,-1,-1
5227,Ses01M_script03_2_M043,1.0,5.0,5.0,ang,Anger,Anger,Anger,-1,1,5,5,1,5,5,-1,-1,-1
5228,Ses01F_script01_3_F000,4.0,1.6667,2.3333,neu,Happiness,Neutral,Neutral,-1,4,2,4,4,2,2,-1,-1,-1
5229,Ses01F_script01_3_F001,4.3333,2.0,2.3333,neu,Happiness,Neutral,Neutral,-1,4,2,3,5,3,3,-1,-1,-1
5230,Ses01F_script01_3_F002,3.3333,2.0,2.3333,neu,Happiness,Neutral,Neutral,-1,3,2,3,4,3,3,-1,-1,-1
5231,Ses01F_script01_3_F003,3.0,1.3333,2.3333,neu,Happiness,Neutral,Neutral,-1,3,2,2,3,1,4,-1,-1,-1
5232,Ses01F_script01_3_F004,3.3333,2.6667,2.6667,neu,Happiness,Neutral,Neutral,-1,4,3,3,3,3,4,-1,-1,-1
5233,Ses01F_script01_3_F005,3.3333,2.0,1.6667,neu,Happiness,Neutral,Neutral,-1,3,2,2,3,2,2,-1,-1,-1
5234,Ses01F_script01_3_F006,3.0,2.3333,2.3333,neu,Happiness,Neutral,Neutral,-1,3,2,2,3,3,4,-1,-1,-1
5235,Ses01F_script01_3_F007,2.6667,1.3333,2.3333,neu,Happiness,Neutral,Neutral,-1,2,2,2,3,1,4,-1,-1,-1
5236,Ses01F_script01_3_F008,3.6667,2.6667,3.0,neu,Happiness,Neutral,Neutral,-1,4,3,3,4,3,4,-1,-1,-1
5237,Ses01F_script01_3_F009,4.0,3.0,2.0,neu,Happiness,Neutral,Neutral,-1,4,3,3,4,4,2,-1,-1,-1
5238,Ses01F_script01_3_F010,4.6667,3.6667,2.3333,hap,Happiness,Happiness,Happiness,-1,4,4,3,5,4,3,-1,-1,-1
5239,Ses01F_script01_3_F011,4.6667,4.0,2.6667,hap,Happiness,Happiness,Happiness,-1,4,4,3,5,5,4,-1,-1,-1
5240,Ses01F_script01_3_F012,5.0,4.3333,2.3333,hap,Happiness,Happiness,Happiness,-1,5,5,2,5,5,4,-1,-1,-1
5241,Ses01F_script01_3_F013,4.3333,3.3333,2.3333,hap,Happiness,Happiness,Happiness,-1,4,4,3,5,4,3,-1,-1,-1
5242,Ses01F_script01_3_F014,3.0,2.6667,3.0,neu,Happiness,Neutral,Neutral,-1,3,3,3,3,3,4,-1,-1,-1
5243,Ses01F_script01_3_F015,3.0,2.0,2.3333,neu,Sadness,Neutral,Neutral,-1,3,2,3,3,2,3,-1,-1,-1
5244,Ses01F_script01_3_F016,2.6667,1.6667,1.6667,neu,Sadness,Neutral,Neutral,-1,2,2,2,3,2,2,-1,-1,-1
5245,Ses01F_script01_3_F017,4.3333,3.0,2.6667,hap,Happiness,Happiness,Happiness,-1,4,3,3,5,4,4,-1,-1,-1
5246,Ses01F_script01_3_F018,4.3333,4.3333,4.3333,xxx,Excited,Happiness,Happiness,-1,5,5,5,4,5,5,-1,-1,-1
5247,Ses01F_script01_3_F019,4.3333,4.0,3.3333,hap,Happiness,Happiness,Happiness,-1,4,4,2,5,5,5,-1,-1,-1
5248,Ses01F_script01_3_F020,4.3333,3.6667,3.6667,hap,Happiness,Happiness,Happiness,-1,5,4,4,4,4,5,-1,-1,-1
5249,Ses01F_script01_3_F021,4.0,2.3333,3.0,hap,Happiness,Happiness,Happiness,-1,4,3,3,4,2,4,-1,-1,-1
5250,Ses01F_script01_3_F022,3.3333,1.6667,3.0,neu,Happiness,Neutral,Neutral,-1,4,2,3,3,1,5,-1,-1,-1
5251,Ses01F_script01_3_F023,2.0,2.3333,2.3333,xxx,Fear,Other,Neutral,-1,2,2,3,2,2,3,-1,-1,-1
5252,Ses01F_script01_3_F024,2.0,2.3333,3.0,xxx,Fear,Other,Neutral,-1,2,2,4,2,2,4,-1,-1,-1
5253,Ses01F_script01_3_F025,2.3333,1.6667,2.6667,xxx,Sadness,Other,Neutral,-1,3,2,3,2,2,4,-1,-1,-1
5254,Ses01F_script01_3_F026,2.6667,1.6667,2.6667,xxx,Sadness,Other,Neutral,-1,3,2,3,2,2,3,-1,-1,-1
5255,Ses01F_script01_3_F027,2.3333,2.3333,2.3333,xxx,Sadness,Other,Neutral,-1,2,2,2,2,3,4,-1,-1,-1
5256,Ses01F_script01_3_F028,2.6667,2.3333,1.6667,neu,Sadness,Neutral,Neutral,-1,2,2,2,3,3,2,-1,-1,-1
5257,Ses01F_script01_3_F029,2.3333,2.0,2.0,neu,Sadness,Neutral,Neutral,-1,2,2,2,3,2,3,-1,-1,-1
5258,Ses01F_script01_3_F030,1.6667,2.3333,1.3333,sad,Sadness,Surprise,Sadness,-1,2,2,1,1,3,2,-1,-1,-1
5259,Ses01F_script01_3_F031,2.0,1.0,1.3333,neu,Neutral,Neutral,Neutral,-1,2,1,1,2,1,2,-1,-1,-1
5260,Ses01F_script01_3_F032,2.3333,1.3333,1.6667,xxx,Sadness,Other,Neutral,-1,3,2,2,2,1,2,-1,-1,-1
5261,Ses01F_script01_3_F033,2.0,2.3333,3.6667,xxx,Sadness,Other,Neutral,-1,2,3,4,2,2,5,-1,-1,-1
5262,Ses01F_script01_3_F034,2.6667,2.6667,4.0,xxx,Excited,Other,Neutral,-1,3,3,4,3,3,5,-1,-1,-1
5263,Ses01F_script01_3_F035,4.0,2.0,2.3333,hap,Happiness,Neutral,Happiness,-1,4,2,3,4,2,3,-1,-1,-1
5264,Ses01F_script01_3_M000,4.0,1.6667,2.0,neu,Happiness,Neutral,Neutral,-1,4,2,2,4,2,3,-1,-1,-1
5265,Ses01F_script01_3_M001,3.0,2.0,2.3333,neu,Excited,Neutral,Neutral,-1,3,3,3,3,2,2,-1,-1,-1
5266,Ses01F_script01_3_M002,2.6667,1.6667,2.0,xxx,Happiness,Sadness,Neutral,-1,2,2,3,3,1,2,-1,-1,-1
5267,Ses01F_script01_3_M003,4.0,2.6667,1.6667,neu,Happiness,Neutral,Neutral,-1,4,3,2,4,3,2,-1,-1,-1
5268,Ses01F_script01_3_M004,3.0,3.0,2.6667,neu,Happiness,Neutral,Neutral,-1,3,4,2,3,3,4,-1,-1,-1
5269,Ses01F_script01_3_M005,4.0,2.6667,2.3333,neu,Excited,Neutral,Neutral,-1,4,3,3,4,3,2,-1,-1,-1
5270,Ses01F_script01_3_M006,3.3333,1.6667,1.6667,xxx,Happiness,Surprise,Neutral,-1,4,2,2,3,2,2,-1,-1,-1
5271,Ses01F_script01_3_M007,3.0,3.0,2.0,xxx,Fear,Neutral,Other,-1,3,3,3,3,3,2,-1,-1,-1
5272,Ses01F_script01_3_M008,4.6667,3.6667,2.6667,hap,Happiness,Happiness,Happiness,-1,4,4,3,5,4,4,-1,-1,-1
5273,Ses01F_script01_3_M009,4.6667,4.0,2.3333,hap,Happiness,Happiness,Happiness,-1,5,5,3,5,4,3,-1,-1,-1
5274,Ses01F_script01_3_M010,4.3333,4.0,2.6667,hap,Fear,Happiness,Happiness,-1,5,5,4,4,4,2,-1,-1,-1
5275,Ses01F_script01_3_M011,3.0,3.3333,3.0,xxx,Fear,Happiness,Neutral,-1,3,4,3,3,3,4,-1,-1,-1
5276,Ses01F_script01_3_M012,2.6667,2.6667,3.0,xxx,Happiness,Sadness,Neutral,-1,3,3,4,2,3,4,-1,-1,-1
5277,Ses01F_script01_3_M013,2.0,2.3333,2.0,xxx,Happiness,Surprise,Neutral,-1,2,3,2,2,2,3,-1,-1,-1
5278,Ses01F_script01_3_M014,4.3333,3.3333,2.3333,sur,Happiness,Surprise,Surprise,-1,4,3,3,5,4,3,-1,-1,-1
5279,Ses01F_script01_3_M015,4.0,4.0,3.3333,hap,Happiness,Happiness,Happiness,-1,4,4,4,4,4,4,-1,-1,-1
5280,Ses01F_script01_3_M016,4.0,3.3333,2.3333,hap,Happiness,Happiness,Happiness,-1,4,4,2,4,4,3,-1,-1,-1
5281,Ses01F_script01_3_M017,4.0,3.0,3.3333,hap,Happiness,Happiness,Surprise,-1,4,3,3,4,4,5,-1,-1,-1
5282,Ses01F_script01_3_M018,5.0,4.3333,3.6667,xxx,Excited,Happiness,Happiness,-1,5,5,4,5,5,5,-1,-1,-1
5283,Ses01F_script01_3_M019,4.3333,3.3333,3.6667,hap,Happiness,Happiness,Happiness,-1,4,3,4,5,4,4,-1,-1,-1
5284,Ses01F_script01_3_M020,4.0,3.6667,2.3333,hap,Happiness,Happiness,Neutral,-1,4,4,3,4,5,3,-1,-1,-1
5285,Ses01F_script01_3_M021,2.6667,2.6667,2.6667,sad,Sadness,Sadness,Neutral,-1,2,3,3,4,2,3,-1,-1,-1
5286,Ses01F_script01_3_M022,3.0,2.0,2.0,sad,Sadness,Sadness,Neutral,-1,3,2,2,4,2,3,-1,-1,-1
5287,Ses01F_script01_3_M023,2.3333,3.0,2.3333,sad,Sadness,Sadness,Neutral,-1,2,3,3,2,3,2,-1,-1,-1
5288,Ses01F_script01_3_M024,2.3333,3.0,2.3333,sad,Sadness,Sadness,Neutral,-1,3,3,3,2,4,3,-1,-1,-1
5289,Ses01F_script01_3_M025,2.6667,3.0,2.3333,sad,Sadness,Sadness,Neutral,-1,3,3,3,2,4,3,-1,-1,-1
5290,Ses01F_script01_3_M026,2.0,1.6667,2.3333,sad,Sadness,Sadness,Sadness,-1,2,2,3,2,1,3,-1,-1,-1
5291,Ses01F_script01_3_M027,2.3333,1.6667,2.6667,sad,Sadness,Sadness,Sadness,-1,3,2,3,2,1,4,-1,-1,-1
5292,Ses01F_script01_3_M028,1.6667,3.3333,3.6667,sad,Sadness,Sadness,Sadness,-1,2,3,4,2,4,4,-1,-1,-1
5293,Ses01F_script01_3_M029,2.3333,2.3333,2.6667,sad,Sadness,Sadness,Sadness,-1,3,3,4,2,2,3,-1,-1,-1
5294,Ses01F_script01_3_M030,2.0,2.3333,3.6667,sad,Sadness,Sadness,Sadness,-1,2,3,4,2,2,4,-1,-1,-1
5295,Ses01F_script01_3_M031,2.0,2.6667,3.6667,xxx,Frustration,Sadness,Neutral,-1,2,3,5,2,3,4,-1,-1,-1
5296,Ses01F_script01_3_M032,2.0,3.0,3.3333,sad,Sadness,Sadness,Sadness,-1,2,4,5,2,3,3,-1,-1,-1
5297,Ses01F_script01_3_M033,1.6667,3.3333,3.3333,sad,Sadness,Sadness,Neutral,-1,2,4,4,1,4,4,-1,-1,-1
5298,Ses01F_script01_3_M034,1.6667,3.0,3.3333,xxx,Frustration,Sadness,Other,-1,1,3,4,2,3,4,-1,-1,-1
5299,Ses01F_script01_3_M035,2.3333,3.6667,3.6667,xxx,Frustration,Sadness,Other,-1,2,4,4,3,4,5,-1,-1,-1
5300,Ses01F_script01_3_M036,2.0,2.6667,2.3333,sad,Sadness,Sadness,Sadness,-1,2,3,3,2,3,3,-1,-1,-1
5301,Ses01F_script01_3_M037,2.3333,2.3333,2.3333,neu,Frustration,Neutral,Neutral,-1,3,2,2,2,3,4,-1,-1,-1
5302,Ses01F_script01_3_M038,4.0,3.0,3.0,xxx,Excited,Neutral,Happiness,-1,4,3,3,4,4,4,-1,-1,-1
5303,Ses01M_script01_2_F000,2.5,2.5,3.0,ang,Anger,Anger,Other,-1,3,2,3,2,3,3,-1,-1,-1
5304,Ses01M_script01_2_F001,2.5,2.0,3.0,ang,Anger,Anger,Other,-1,3,2,3,2,2,3,-1,-1,-1
5305,Ses01M_script01_2_F002,2.5,2.5,3.0,xxx,Frustration,Anger,Other,-1,3,3,2,2,2,4,-1,-1,-1
5306,Ses01M_script01_2_F003,2.5,3.0,4.0,xxx,Frustration,Anger,Other,-1,3,3,3,2,3,5,-1,-1,-1
5307,Ses01M_script01_2_F004,1.5,4.0,4.0,ang,Anger,Anger,Anger,-1,2,3,3,1,5,5,-1,-1,-1
5308,Ses01M_script01_2_F005,1.5,4.5,5.0,ang,Frustration,Anger,Anger,-1,2,4,5,1,5,5,-1,-1,-1
5309,Ses01M_script01_2_F006,1.5,3.5,4.5,xxx,Frustration,Anger,Other,-1,2,4,4,1,3,5,-1,-1,-1
5310,Ses01M_script01_2_F007,2.0,3.0,4.5,xxx,Frustration,Anger,Other,-1,2,3,4,2,3,5,-1,-1,-1
5311,Ses01M_script01_2_F008,1.5,3.0,4.5,fru,Frustration,Anger,Frustration,-1,2,3,4,1,3,5,-1,-1,-1
5312,Ses01M_script01_2_F009,2.0,4.5,4.5,ang,Anger,Anger,Anger,-1,2,4,4,2,5,5,-1,-1,-1
5313,Ses01M_script01_2_F010,2.0,2.5,3.5,xxx,Sadness,Sadness,Frustration,-1,3,3,2,1,2,5,-1,-1,-1
5314,Ses01M_script01_2_F011,1.5,4.5,5.0,ang,Anger,Anger,Anger,-1,2,4,5,1,5,5,-1,-1,-1
5315,Ses01M_script01_2_F012,1.5,3.5,4.5,ang,Anger,Sadness,Anger,-1,2,3,4,1,4,5,-1,-1,-1
5316,Ses01M_script01_2_F013,1.0,3.5,4.5,ang,Anger,Anger,Anger,-1,1,3,4,1,4,5,-1,-1,-1
5317,Ses01M_script01_2_F014,2.0,2.0,2.5,xxx,Disgust,Sadness,Neutral,-1,2,2,2,2,2,3,-1,-1,-1
5318,Ses01M_script01_2_M000,3.0,4.0,2.5,neu,Fear,Neutral,Neutral,-1,3,4,3,3,4,2,-1,-1,-1
5319,Ses01M_script01_2_M001,3.0,3.5,2.5,neu,Frustration,Neutral,Neutral,-1,3,3,3,3,4,2,-1,-1,-1
5320,Ses01M_script01_2_M002,2.5,3.5,3.5,fru,Frustration,Neutral,Frustration,-1,3,3,3,2,4,4,-1,-1,-1
5321,Ses01M_script01_2_M003,2.5,3.0,3.5,fru,Frustration,Neutral,Frustration,-1,3,3,3,2,3,4,-1,-1,-1
5322,Ses01M_script01_2_M004,2.0,2.5,3.0,fru,Frustration,Neutral,Frustration,-1,2,2,2,2,3,4,-1,-1,-1
5323,Ses01M_script01_2_M005,2.5,3.0,3.5,fru,Frustration,Frustration,Frustration,-1,3,3,2,2,3,5,-1,-1,-1
5324,Ses01M_script01_2_M006,2.5,3.0,3.0,fru,Frustration,Anger,Frustration,-1,3,3,2,2,3,4,-1,-1,-1
5325,Ses01M_script01_2_M007,3.0,2.0,2.5,neu,Disgust,Neutral,Neutral,-1,3,2,2,3,2,3,-1,-1,-1
5326,Ses01M_script01_2_M008,2.5,2.5,3.5,fru,Frustration,Frustration,Frustration,-1,3,3,3,2,2,4,-1,-1,-1
5327,Ses01M_script01_2_M009,2.0,3.5,3.5,fru,Frustration,Frustration,Frustration,-1,2,3,3,2,4,4,-1,-1,-1
5328,Ses01M_script01_2_M010,2.5,2.0,2.5,fru,Sadness,Frustration,Frustration,-1,3,2,2,2,2,3,-1,-1,-1
5329,Ses01M_script01_2_M011,2.0,2.5,2.5,fru,Frustration,Frustration,Frustration,-1,2,2,1,2,3,4,-1,-1,-1
5330,Ses01M_script01_2_M012,2.0,3.0,3.0,fru,Frustration,Frustration,Frustration,-1,2,3,2,2,3,4,-1,-1,-1
5331,Ses01M_script01_2_M013,2.0,3.0,3.0,fru,Frustration,Frustration,Frustration,-1,2,3,3,2,3,3,-1,-1,-1
5332,Ses01M_script01_2_M014,2.5,3.0,2.5,fru,Frustration,Frustration,Frustration,-1,3,3,2,2,3,3,-1,-1,-1
5333,Ses01M_script01_2_M015,1.5,4.0,4.0,ang,Anger,Anger,Anger,-1,2,3,3,1,5,5,-1,-1,-1
5334,Ses01M_script01_2_M016,2.0,2.5,4.0,ang,Anger,Disgust,Anger,-1,2,2,4,2,3,4,-1,-1,-1
5335,Ses01M_script01_2_M017,1.5,3.0,4.5,ang,Anger,Anger,Anger,-1,2,2,4,1,4,5,-1,-1,-1
5336,Ses01F_script01_2_F000,2.5,2.5,3.0,xxx,Frustration,Anger,Other,-1,3,2,2,2,3,4,-1,-1,-1
5337,Ses01F_script01_2_F001,2.5,2.0,3.5,xxx,Frustration,Anger,Other,-1,3,2,3,2,2,4,-1,-1,-1
5338,Ses01F_script01_2_F002,2.5,2.5,4.5,xxx,Frustration,Anger,Other,-1,3,3,4,2,2,5,-1,-1,-1
5339,Ses01F_script01_2_F003,2.0,2.5,4.0,ang,Anger,Anger,Anger,-1,3,2,3,1,3,5,-1,-1,-1
5340,Ses01F_script01_2_F004,2.5,2.5,3.5,ang,Anger,Anger,Other,-1,3,2,3,2,3,4,-1,-1,-1
5341,Ses01F_script01_2_F005,1.5,3.5,4.5,ang,Anger,Anger,Anger,-1,2,2,4,1,5,5,-1,-1,-1
5342,Ses01F_script01_2_F006,1.5,4.0,4.5,ang,Anger,Anger,Anger,-1,2,3,4,1,5,5,-1,-1,-1
5343,Ses01F_script01_2_F007,1.5,4.5,4.5,ang,Anger,Anger,Anger,-1,2,4,4,1,5,5,-1,-1,-1
5344,Ses01F_script01_2_F008,1.5,4.5,4.5,ang,Anger,Anger,Anger,-1,2,4,4,1,5,5,-1,-1,-1
5345,Ses01F_script01_2_F009,1.5,2.0,4.5,ang,Frustration,Anger,Anger,-1,2,2,4,1,2,5,-1,-1,-1
5346,Ses01F_script01_2_F010,1.5,3.5,4.5,ang,Anger,Anger,Anger,-1,2,3,4,1,4,5,-1,-1,-1
5347,Ses01F_script01_2_F011,1.5,3.5,4.5,ang,Anger,Anger,Anger,-1,2,3,4,1,4,5,-1,-1,-1
5348,Ses01F_script01_2_F012,1.5,4.5,5.0,ang,Frustration,Anger,Anger,-1,2,4,5,1,5,5,-1,-1,-1
5349,Ses01F_script01_2_F013,1.0,4.5,5.0,ang,Frustration,Anger,Anger,-1,1,5,5,1,4,5,-1,-1,-1
5350,Ses01F_script01_2_F014,2.0,3.0,2.5,fru,Fear,Sadness,Frustration,-1,2,3,2,2,3,3,-1,-1,-1
5351,Ses01F_script01_2_M000,2.5,2.5,3.0,xxx,Frustration,Surprise,Neutral,-1,3,2,2,2,3,4,-1,-1,-1
5352,Ses01F_script01_2_M001,3.0,3.0,2.5,neu,Frustration,Neutral,Neutral,-1,3,3,3,3,3,2,-1,-1,-1
5353,Ses01F_script01_2_M002,3.0,3.0,3.0,xxx,Frustration,Neutral,Other,-1,3,3,3,3,3,3,-1,-1,-1
5354,Ses01F_script01_2_M003,2.0,3.5,4.0,fru,Frustration,Frustration,Frustration,-1,2,3,4,2,4,4,-1,-1,-1
5355,Ses01F_script01_2_M004,2.5,3.0,2.5,neu,Frustration,Neutral,Neutral,-1,3,3,2,2,3,3,-1,-1,-1
5356,Ses01F_script01_2_M005,3.0,2.5,3.0,xxx,Frustration,Neutral,Other,-1,3,3,2,3,2,4,-1,-1,-1
5357,Ses01F_script01_2_M006,2.5,3.5,3.0,fru,Frustration,Anger,Frustration,-1,3,3,2,2,4,4,-1,-1,-1
5358,Ses01F_script01_2_M007,2.5,3.5,3.5,fru,Frustration,Anger,Frustration,-1,3,3,3,2,4,4,-1,-1,-1
5359,Ses01F_script01_2_M008,2.0,3.5,3.0,neu,Frustration,Neutral,Neutral,-1,2,3,2,2,4,4,-1,-1,-1
5360,Ses01F_script01_2_M009,2.5,3.0,2.5,fru,Frustration,Frustration,Frustration,-1,3,3,3,2,3,2,-1,-1,-1
5361,Ses01F_script01_2_M010,1.5,2.5,3.5,fru,Frustration,Frustration,Frustration,-1,2,3,3,1,2,4,-1,-1,-1
5362,Ses01F_script01_2_M011,2.5,2.0,3.0,fru,Frustration,Frustration,Frustration,-1,3,2,2,2,2,4,-1,-1,-1
5363,Ses01F_script01_2_M012,2.0,2.0,3.0,fru,Frustration,Frustration,Frustration,-1,2,2,2,2,2,4,-1,-1,-1
5364,Ses01F_script01_2_M013,2.5,2.5,4.0,fru,Frustration,Frustration,Frustration,-1,3,2,3,2,3,5,-1,-1,-1
5365,Ses01F_script01_2_M014,2.0,3.0,4.0,fru,Fear,Frustration,Frustration,-1,2,3,3,2,3,5,-1,-1,-1
5366,Ses01F_script01_2_M015,1.5,4.0,4.5,fru,Fear,Frustration,Anger,-1,2,3,4,1,5,5,-1,-1,-1
5367,Ses01F_script01_2_M016,2.5,3.5,4.0,xxx,Anger,Frustration,Anger,-1,3,3,3,2,4,5,-1,-1,-1
5368,Ses01F_script01_2_M017,1.5,4.0,4.5,ang,Anger,Anger,Anger,-1,2,3,4,1,5,5,-1,-1,-1
5369,Ses01M_script01_3_F000,4.0,2.0,2.5,neu,Happiness,Neutral,Neutral,-1,4,2,2,4,2,3,-1,-1,-1
5370,Ses01M_script01_3_F001,4.0,2.0,2.5,neu,Happiness,Neutral,Neutral,-1,4,2,2,4,2,3,-1,-1,-1
5371,Ses01M_script01_3_F002,4.0,2.0,2.0,xxx,Other,Happiness,Neutral,-1,4,2,1,4,2,3,-1,-1,-1
5372,Ses01M_script01_3_F003,4.0,1.5,2.5,sad,Sadness,Happiness,Neutral,-1,4,1,2,4,2,3,-1,-1,-1
5373,Ses01M_script01_3_F004,3.5,2.0,2.5,neu,Sadness,Neutral,Neutral,-1,3,2,2,4,2,3,-1,-1,-1
5374,Ses01M_script01_3_F005,3.5,2.0,2.0,sad,Sadness,Sadness,Neutral,-1,3,2,1,4,2,3,-1,-1,-1
5375,Ses01M_script01_3_F006,3.0,2.0,2.0,sad,Sadness,Sadness,Sadness,-1,3,2,1,3,2,3,-1,-1,-1
5376,Ses01M_script01_3_F007,3.5,2.0,2.5,xxx,Sadness,Happiness,Neutral,-1,4,2,2,3,2,3,-1,-1,-1
5377,Ses01M_script01_3_F008,3.5,2.0,2.5,neu,Sadness,Neutral,Neutral,-1,3,2,2,4,2,3,-1,-1,-1
5378,Ses01M_script01_3_F009,4.0,2.5,2.0,xxx,Sadness,Happiness,Other,-1,4,2,1,4,3,3,-1,-1,-1
5379,Ses01M_script01_3_F010,4.0,3.0,2.0,xxx,Excited,Happiness,Other,-1,4,2,2,4,4,2,-1,-1,-1
5380,Ses01M_script01_3_F011,4.0,3.0,2.5,xxx,Excited,Happiness,Surprise,-1,4,2,2,4,4,3,-1,-1,-1
5381,Ses01M_script01_3_F012,3.5,2.0,2.0,neu,Excited,Neutral,Neutral,-1,3,1,1,4,3,3,-1,-1,-1
5382,Ses01M_script01_3_F013,4.5,1.5,2.0,xxx,Excited,Happiness,Neutral,-1,4,1,1,5,2,3,-1,-1,-1
5383,Ses01M_script01_3_F014,4.5,2.0,2.5,exc,Excited,Happiness,Excited,-1,4,2,2,5,2,3,-1,-1,-1
5384,Ses01M_script01_3_F015,4.5,3.5,3.5,exc,Excited,Happiness,Excited,-1,4,3,3,5,4,4,-1,-1,-1
5385,Ses01M_script01_3_F016,4.5,3.0,2.5,hap,Happiness,Happiness,Excited,-1,4,3,2,5,3,3,-1,-1,-1
5386,Ses01M_script01_3_F017,4.0,2.0,2.0,xxx,Other,Happiness,Excited,-1,4,2,2,4,2,2,-1,-1,-1
5387,Ses01M_script01_3_F018,2.5,1.5,1.5,sad,Sadness,Sadness,Other,-1,3,1,1,2,2,2,-1,-1,-1
5388,Ses01M_script01_3_F019,3.0,3.0,2.0,sad,Sadness,Sadness,Other,-1,3,2,1,3,4,3,-1,-1,-1
5389,Ses01M_script01_3_F020,2.5,2.5,2.0,xxx,Sadness,Neutral,Other,-1,3,3,1,2,2,3,-1,-1,-1
5390,Ses01M_script01_3_F021,2.5,1.5,2.5,sad,Sadness,Sadness,Neutral,-1,3,1,2,2,2,3,-1,-1,-1
5391,Ses01M_script01_3_F022,2.5,1.5,2.5,sad,Sadness,Sadness,Frustration,-1,3,1,2,2,2,3,-1,-1,-1
5392,Ses01M_script01_3_F023,2.5,2.0,1.5,sad,Sadness,Sadness,Neutral,-1,3,1,1,2,3,2,-1,-1,-1
5393,Ses01M_script01_3_F024,2.5,1.5,2.0,sad,Sadness,Sadness,Neutral,-1,3,1,1,2,2,3,-1,-1,-1
5394,Ses01M_script01_3_F025,2.0,1.5,2.0,sad,Sadness,Sadness,Sadness,-1,2,1,1,2,2,3,-1,-1,-1
5395,Ses01M_script01_3_F026,2.5,2.0,2.0,sad,Sadness,Sadness,Neutral,-1,3,1,2,2,3,2,-1,-1,-1
5396,Ses01M_script01_3_F027,2.5,3.0,3.5,xxx,Anger,Sadness,Other,-1,3,2,3,2,4,4,-1,-1,-1
5397,Ses01M_script01_3_F028,2.5,3.0,3.0,xxx,Anger,Sadness,Other,-1,3,2,2,2,4,4,-1,-1,-1
5398,Ses01M_script01_3_F029,2.5,3.0,3.0,xxx,Frustration,Sadness,Other,-1,3,2,2,2,4,4,-1,-1,-1
5399,Ses01M_script01_3_F030,4.0,2.0,2.0,hap,Happiness,Happiness,Neutral,-1,4,2,1,4,2,3,-1,-1,-1
5400,Ses01M_script01_3_M000,4.0,2.0,1.5,hap,Happiness,Happiness,Neutral,-1,4,2,1,4,2,2,-1,-1,-1
5401,Ses01M_script01_3_M001,3.5,3.0,1.5,hap,Happiness,Happiness,Neutral,-1,4,2,1,3,4,2,-1,-1,-1
